Platform Code,Club ID,Club Name,All-Time Rank,Seasonal Rank,Player Name,Games Played,Goals,Assists,Position / Rating,MoTM (Melhor em Campo),Clean Sheets (Def),Clean Sheets (GK),Shot Success %,Passes Made,Pass Success %,Tackles Made,Tackle Success %
common-gen5,261013,International B,74,,Neonic123,719,1404,478,forward,288,,,,,,,
common-gen5,261013,International B,74,,UnlimitSoul,1687,748,626,midfielder,128,,,,,,,
common-gen5,261013,International B,74,,HansRichter,241,67,152,midfielder,31,,,,,,,
common-gen5,261013,International B,74,,Toothy_NB,2013,442,924,midfielder,219,,,,,,,
common-gen5,261013,International B,74,,Mr McWheelz,32,0,0,goalkeeper,3,,,,,,,
common-gen5,261013,International B,74,,kiki5431,362,230,224,forward,56,,,,,,,
common-gen5,261013,International B,74,,Fizzyinho,1346,673,937,midfielder,266,,,,,,,
common-gen5,261013,International B,74,,Nasty_Reez,1826,52,108,midfielder,107,,,,,,,
common-gen5,3906252,xH F C,75,,xAyadi,713,545,596,midfielder,135,,,,,,,
common-gen5,3906252,xH F C,75,,l__7md,231,688,74,midfielder,71,,,,,,,
common-gen5,3906252,xH F C,75,,I-ADoN-l,9,7,26,midfielder,1,,,,,,,
common-gen5,3906252,xH F C,75,,l__Ahmed,1035,313,2569,midfielder,209,,,,,,,
common-gen5,3906252,xH F C,75,,DonAhmed-,572,616,407,midfielder,113,,,,,,,
common-gen5,3906252,xH F C,75,,i-Bosque,813,230,449,midfielder,65,,,,,,,
common-gen5,3906252,xH F C,75,,l_7mdI,1029,2421,630,midfielder,298,,,,,,,
common-gen5,3906252,xH F C,75,,Nur2vj,209,58,29,midfielder,16,,,,,,,
common-gen5,4393152,Tarugo ES,76,,FRSX,14,2,4,midfielder,1,,,,,,,
common-gen5,4393152,Tarugo ES,76,,Kill_TeD73,402,83,102,defender,68,,,,,,,
common-gen5,4393152,Tarugo ES,76,,G2 I Whisky,543,525,462,defender,96,,,,,,,
common-gen5,4393152,Tarugo ES,76,,Edilsonneto,298,376,215,forward,71,,,,,,,
common-gen5,4393152,Tarugo ES,76,,Scott-l-89,0,0,0,,0,,,,,,,
common-gen5,4393152,Tarugo ES,76,,lSlatt__,164,218,232,defender,56,,,,,,,
common-gen5,4393152,Tarugo ES,76,,NyZ Kauan,481,487,399,defender,112,,,,,,,
common-gen5,4393152,Tarugo ES,76,,RaduGabriel07,30,28,9,forward,2,,,,,,,
common-gen5,4393152,Tarugo ES,76,,DTR_iGanso,171,89,132,defender,31,,,,,,,
common-gen5,4393152,Tarugo ES,76,,iSnant,414,0,0,midfielder,340,,,,,,,
common-gen5,4393152,Tarugo ES,76,,I iStevan I,606,0,0,defender,402,,,,,,,
common-gen5,4393152,Tarugo ES,76,,FlatFungus3575,307,0,0,midfielder,161,,,,,,,
common-gen5,4393152,Tarugo ES,76,,GyokeresRL-_-,25,3,2,goalkeeper,4,,,,,,,
common-gen5,4393152,Tarugo ES,76,,LodgedAxis7219,1421,1,0,forward,386,,,,,,,
common-gen5,4393152,Tarugo ES,76,,BNZ_wPedro,0,0,0,,0,,,,,,,
common-gen5,4393152,Tarugo ES,76,,tmvwltuib95z,0,0,0,,0,,,,,,,
common-gen5,4393152,Tarugo ES,76,,iSpartan__07,284,0,0,forward,73,,,,,,,
common-gen5,4393152,Tarugo ES,76,,iStample,766,0,0,midfielder,160,,,,,,,
common-gen5,4393152,Tarugo ES,76,,Miguel_zk4,754,202,145,defender,67,,,,,,,
common-gen5,4393152,Tarugo ES,76,,Nanddo_7,373,2,0,midfielder,111,,,,,,,
common-gen5,4393152,Tarugo ES,76,,iStive__,354,1,3,forward,55,,,,,,,
common-gen5,4393152,Tarugo ES,76,,Ice-KingKai2026,31,5,7,forward,7,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,masterm1nd911,791,14,51,defender,8,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Zizo22,1586,93,49,defender,13,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,flipz_12,594,127,144,midfielder,25,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,bossna41,457,57,67,defender,8,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Amaro_x,768,321,413,midfielder,106,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Mutaz97h,891,814,878,defender,227,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,x9YXN9x,1778,3793,1614,forward,698,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Jonny_Waterman,1446,69,74,defender,18,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Tony_Merguez31,1539,835,846,forward,191,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Florian1080,2384,823,551,forward,199,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Elcangri-010,623,56,103,midfielder,52,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Barklly73,2540,807,1044,midfielder,122,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,IIJW1992II,866,305,648,defender,130,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,NisIbr,57,23,57,defender,19,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Dmac_Riz,1634,1252,1244,forward,292,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Ovosi,447,23,35,midfielder,20,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Its_EllisMattWho,1390,682,874,forward,236,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,LazarVezmar600,2746,951,2065,midfielder,287,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,stilldn02,1099,1697,902,midfielder,350,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,DaninhoCFC,17,0,1,defender,0,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Xx_Mass_ITA,634,19,5,defender,5,,,,,,,
common-gen5,2409694,FC EXCEPTION C,77,,Ceci_goty,1626,528,435,forward,108,,,,,,,
common-gen5,3871870,II FRANCE II,78,,Remrug,1344,30,124,midfielder,136,,,,,,,
common-gen5,3871870,II FRANCE II,78,,SilvioC82,0,0,0,,0,,,,,,,
common-gen5,3871870,II FRANCE II,78,,HS_Head_25,29,1,2,midfielder,1,,,,,,,
common-gen5,3871870,II FRANCE II,78,,titiparizzien93,1203,579,468,midfielder,134,,,,,,,
common-gen5,3871870,II FRANCE II,78,,Bobooo-69,232,476,190,forward,96,,,,,,,
common-gen5,3871870,II FRANCE II,78,,Almog Azkiel,0,0,0,,0,,,,,,,
common-gen5,3871870,II FRANCE II,78,,Maldini__13x,598,135,153,midfielder,24,,,,,,,
common-gen5,3871870,II FRANCE II,78,,X_SAUL_X8,1323,80,168,defender,26,,,,,,,
common-gen5,3871870,II FRANCE II,78,,YaYa_951-_-,12,12,3,forward,1,,,,,,,
common-gen5,3871870,II FRANCE II,78,,joeH974,1162,1820,1014,forward,204,,,,,,,
common-gen5,3871870,II FRANCE II,78,,FIoWw_5x,1683,2732,1969,forward,573,,,,,,,
common-gen5,3871870,II FRANCE II,78,,Karnage_30x,1835,255,336,goalkeeper,96,,,,,,,
common-gen5,3871870,II FRANCE II,78,,KumailAleid,1,0,0,forward,0,,,,,,,
common-gen5,3871870,II FRANCE II,78,,Reyz_7x,3972,3336,1750,midfielder,659,,,,,,,
common-gen5,3871870,II FRANCE II,78,,xMaatsen,1054,450,258,defender,106,,,,,,,
common-gen5,3871870,II FRANCE II,78,,xZanguezinho_,963,101,233,midfielder,65,,,,,,,
common-gen5,3871870,II FRANCE II,78,,FamilySport5,0,0,0,,0,,,,,,,
common-gen5,3871870,II FRANCE II,78,,ZareStorm,0,0,0,,0,,,,,,,
common-gen5,3871870,II FRANCE II,78,,GyokeresRL-_-,25,3,2,goalkeeper,4,,,,,,,
common-gen5,3871870,II FRANCE II,78,,XxB3njii91xX,0,0,0,,0,,,,,,,
common-gen5,3871870,II FRANCE II,78,,RoddrigoNx5,0,0,0,,0,,,,,,,
common-gen5,3871870,II FRANCE II,78,,Ice-KingKai2026,31,5,7,forward,7,,,,,,,
common-gen5,3871870,II FRANCE II,78,,flowery_imago19,0,0,0,,0,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,ScottyLawrz,916,398,396,defender,95,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,i Johnssonn x,442,136,142,defender,29,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,Rastaman JW,729,611,480,midfielder,127,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,SAFC Wezzer,1782,1100,1139,forward,340,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,FabiUK,486,200,200,forward,67,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,JAMESG4M3S,186,57,43,midfielder,10,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,JayyHaych,915,1030,930,forward,87,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,khalidisfly,944,422,277,defender,69,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,AlfieLS10lad,591,315,339,forward,69,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,d-mezz-,757,286,277,midfielder,58,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,Codderrs,393,194,158,forward,70,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,OnIyDopey,1662,248,313,midfielder,41,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,SiB86592,640,201,258,midfielder,38,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,malkeezeee,260,156,180,forward,20,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,TTVSnazzyInk,1509,1190,865,forward,285,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,Patkeyz1337,1163,44,34,defender,43,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,Jparracho232090,544,322,292,forward,81,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,Urnicio,23,13,11,forward,1,,,,,,,
common-gen5,3865300,Brain FC Casual,79,,eamollart,1270,311,421,midfielder,73,,,,,,,
common-gen5,323242,Patterns 2,80,,Albus AW,878,452,746,midfielder,100,,,,,,,
common-gen5,323242,Patterns 2,80,,Albus JC,312,235,213,midfielder,44,,,,,,,
common-gen5,323242,Patterns 2,80,,JonesyLiiiiid,1276,1446,1570,forward,597,,,,,,,
common-gen5,323242,Patterns 2,80,,Dillon_B93,930,1752,1615,forward,15,,,,,,,
common-gen5,323242,Patterns 2,80,,Big_Choppa26,715,320,541,defender,228,,,,,,,
common-gen5,323242,Patterns 2,80,,AP Neymar,1055,2601,1494,forward,347,,,,,,,
common-gen5,323242,Patterns 2,80,,IIflipsII,767,1791,1327,forward,53,,,,,,,
common-gen5,5374428,PSG TIKITAKA 2,81,,RooskoPunch92,1595,75,782,midfielder,215,,,,,,,
common-gen5,1957924,I Shingeki I,82,,IHawk85I,622,98,90,defender,65,,,,,,,
common-gen5,1957924,I Shingeki I,82,,X-Madrid_TK,2049,228,282,defender,61,,,,,,,
common-gen5,1957924,I Shingeki I,82,,Katakuri-Sama91,473,31,473,midfielder,85,,,,,,,
common-gen5,1957924,I Shingeki I,82,,x-M3NCH0-,1242,2106,508,forward,283,,,,,,,
common-gen5,1957924,I Shingeki I,82,,Ali_adebisi95,1406,116,186,midfielder,64,,,,,,,
common-gen5,1957924,I Shingeki I,82,,Fener3366,952,972,493,defender,143,,,,,,,
common-gen5,1957924,I Shingeki I,82,,Ratpi92iiizer,600,99,163,midfielder,17,,,,,,,
common-gen5,1957924,I Shingeki I,82,,Yassine-843,76,14,15,midfielder,7,,,,,,,
common-gen5,1957924,I Shingeki I,82,,xMadou_75x,1185,602,446,midfielder,119,,,,,,,
common-gen5,1957924,I Shingeki I,82,,zlaktan67,327,7,17,defender,4,,,,,,,
common-gen5,880954,Final Boss FR,83,,kadoux84,1433,812,580,midfielder,84,,,,,,,
common-gen5,880954,Final Boss FR,83,,OhxGOLDEN,773,648,475,forward,95,,,,,,,
common-gen5,880954,Final Boss FR,83,,Destroyeur95800,1276,1397,696,goalkeeper,82,,,,,,,
common-gen5,880954,Final Boss FR,83,,pop_floow,225,5,23,midfielder,9,,,,,,,
common-gen5,880954,Final Boss FR,83,,Mr-Vinsss,1249,616,1782,midfielder,372,,,,,,,
common-gen5,880954,Final Boss FR,83,,Astro_volk-YTB,980,333,553,forward,57,,,,,,,
common-gen5,880954,Final Boss FR,83,,nini-diablo,504,38,77,defender,10,,,,,,,
common-gen5,880954,Final Boss FR,83,,OHxRAYZA,1272,2611,1206,midfielder,345,,,,,,,
common-gen5,880954,Final Boss FR,83,,DreeykoQLF-,690,74,153,midfielder,34,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,x-ExTaZii-x,822,32,83,midfielder,79,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,DrBamax,787,383,300,forward,77,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,Zx-Obi-Wan-xZ,350,315,150,forward,54,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,xOS-Bellingham,603,29,63,defender,30,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,D_Ginola_11x,943,671,484,forward,82,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,Karnage_30x,1835,255,336,goalkeeper,96,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,UniTyX_Zuush,379,65,109,midfielder,40,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,x_Fouiny_1_x,1169,102,178,defender,28,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,KAHN_7X,4,0,0,goalkeeper,0,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,xOS-Will_s4,488,177,163,midfielder,55,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,xOS-Ozil__10x,2376,1447,3560,midfielder,567,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,AtAnyTime__,363,30,65,midfielder,40,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,xPalmer_20x,3127,3782,1324,forward,570,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,Nins60_,721,153,103,goalkeeper,22,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,xRD-Shaqiri_23x,18,0,23,midfielder,3,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,ArchEmpereur,440,31,46,defender,19,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,x_DeLange_12,58,48,19,goalkeeper,11,,,,,,,
common-gen5,3255562,xOriginalSquad,84,,XKvirikadze,13,0,4,defender,3,,,,,,,
common-gen5,10250,Expressing iT,85,,EiT-Trust,311,33,45,defender,26,,,,,,,
common-gen5,10250,Expressing iT,85,,EiT-Jonny,741,463,439,midfielder,198,,,,,,,
common-gen5,10250,Expressing iT,85,,EiT-8balljoker,1023,108,110,forward,38,,,,,,,
common-gen5,10250,Expressing iT,85,,EiT-l-l0wie,1066,636,455,forward,86,,,,,,,
